TXYEAR,TXMONTH,Treatment,Cancer_Type,Number,Date_Serial
2008,November,Chemotherapy,Hematologic,1476,39753
2008,November,Chemotherapy,Hepatopancreatobiliary,7589,39753
2008,November,Chemotherapy,Kidney,5358,39753
2008,November,Chemotherapy,Lung,9574,39753
2008,November,Chemotherapy,Prostate,2060,39753
2008,November,Chemotherapy,Skin,6318,39753
2008,November,Chemotherapy,Soft Tissue,1972,39753
2008,November,Chemotherapy,Upper Gastrointestinal,8889,39753
2008,November,Inpatient Days,All Other,9837,39753
2008,November,Inpatient Days,Bladder,1056,39753
2008,November,Inpatient Days,Bone,9283,39753
2008,November,Inpatient Days,Brain,8484,39753
2008,November,Inpatient Days,Breast,2577,39753
2008,November,Inpatient Days,Colorectal,7235,39753
2008,November,Inpatient Days,Eye and Orbit,6886,39753
2008,November,Inpatient Days,Gynecologic,2436,39753
2008,November,Inpatient Days,Head and Neck,4426,39753
2008,November,Inpatient Days,Hematologic,125,39753
2008,November,Inpatient Days,Hepatopancreatobiliary,4449,39753
2008,November,Inpatient Days,Kidney,5946,39753
2008,November,Inpatient Days,Lung,9014,39753
2008,November,Inpatient Days,Prostate,6778,39753
2008,November,Inpatient Days,Skin,7899,39753
2008,November,Inpatient Days,Soft Tissue,6037,39753
2008,November,Inpatient Days,Upper Gastrointestinal,3982,39753
2008,November,Radiation Therapy,All Other,4667,39753
2008,November,Radiation Therapy,Bladder,2270,39753
2008,November,Radiation Therapy,Bone,442,39753
2008,November,Radiation Therapy,Brain,7565,39753
2008,November,Radiation Therapy,Breast,6181,39753
2008,November,Radiation Therapy,Colorectal,7478,39753
2008,November,Radiation Therapy,Eye and Orbit,4870,39753
2008,November,Radiation Therapy,Gynecologic,3663,39753
2008,November,Radiation Therapy,Head and Neck,9214,39753
2008,November,Radiation Therapy,Hematologic,2196,39753
2008,November,Radiation Therapy,Hepatopancreatobiliary,8607,39753
2008,November,Radiation Therapy,Kidney,3167,39753
2008,November,Radiation Therapy,Lung,3162,39753
2008,November,Radiation Therapy,Prostate,2588,39753
2008,November,Radiation Therapy,Skin,6845,39753
2008,November,Radiation Therapy,Soft Tissue,2832,39753
2008,November,Radiation Therapy,Upper Gastrointestinal,7083,39753
2008,November,Surgeries,All Other,3774,39753
2008,November,Surgeries,Bladder,9813,39753
2008,November,Surgeries,Bone,9891,39753
2008,November,Surgeries,Brain,8987,39753
2008,November,Surgeries,Breast,8826,39753
2008,November,Surgeries,Colorectal,842,39753
2008,November,Surgeries,Eye and Orbit,4333,39753
2008,November,Surgeries,Gynecologic,8664,39753
2008,November,Surgeries,Head and Neck,7249,39753
2008,November,Surgeries,Hematologic,2479,39753
2008,November,Surgeries,Hepatopancreatobiliary,8863,39753
2008,November,Surgeries,Kidney,3609,39753
2008,November,Surgeries,Lung,1781,39753
2008,November,Surgeries,Prostate,2026,39753
2008,November,Surgeries,Skin,4213,39753
2008,November,Surgeries,Soft Tissue,4804,39753
2008,November,Surgeries,Upper Gastrointestinal,5138,39753
2008,December,Chemotherapy,All Other,4224,39783
2008,December,Chemotherapy,Bladder,7720,39783
2008,December,Chemotherapy,Bone,6741,39783
2008,December,Chemotherapy,Brain,5765,39783
2008,December,Chemotherapy,Breast,6895,39783
2008,December,Chemotherapy,Colorectal,7554,39783
2008,December,Chemotherapy,Eye and Orbit,3479,39783
2008,December,Chemotherapy,Gynecologic,7075,39783
2008,December,Chemotherapy,Head and Neck,5363,39783
2008,December,Chemotherapy,Hematologic,7308,39783
2008,December,Chemotherapy,Hepatopancreatobiliary,8718,39783
2008,December,Chemotherapy,Kidney,4983,39783
2008,December,Chemotherapy,Lung,756,39783
2008,December,Chemotherapy,Prostate,5344,39783
2008,December,Chemotherapy,Skin,8712,39783
2008,December,Chemotherapy,Soft Tissue,1719,39783
2008,December,Chemotherapy,Upper Gastrointestinal,4819,39783
2008,December,Inpatient Days,All Other,4231,39783
2008,December,Inpatient Days,Bladder,5000,39783
2008,December,Inpatient Days,Bone,3627,39783
2008,December,Inpatient Days,Brain,4940,39783
2008,December,Inpatient Days,Breast,4917,39783
2008,December,Inpatient Days,Colorectal,4362,39783
2008,December,Inpatient Days,Eye and Orbit,4890,39783
2008,December,Inpatient Days,Gynecologic,4067,39783
2008,December,Inpatient Days,Head and Neck,8013,39783
2008,December,Inpatient Days,Hematologic,6377,39783
2008,December,Inpatient Days,Hepatopancreatobiliary,9572,39783
2008,December,Inpatient Days,Kidney,1489,39783
2008,December,Inpatient Days,Lung,1446,39783
2008,December,Inpatient Days,Prostate,789,39783
2008,December,Inpatient Days,Skin,8683,39783
2008,December,Inpatient Days,Soft Tissue,6939,39783
2008,December,Inpatient Days,Upper Gastrointestinal,2478,39783
2008,December,Radiation Therapy,All Other,3500,39783
2008,December,Radiation Therapy,Bladder,4043,39783
2008,December,Radiation Therapy,Bone,3413,39783
2008,December,Radiation Therapy,Brain,5895,39783
2008,December,Radiation Therapy,Breast,3925,39783
2008,December,Radiation Therapy,Colorectal,3691,39783
2008,December,Radiation Therapy,Eye and Orbit,7984,39783
2008,December,Radiation Therapy,Gynecologic,6122,39783
2008,December,Radiation Therapy,Head and Neck,5478,39783
2008,December,Radiation Therapy,Hematologic,2962,39783
2008,December,Radiation Therapy,Hepatopancreatobiliary,3573,39783
2008,December,Radiation Therapy,Kidney,3243,39783
2008,December,Radiation Therapy,Lung,5738,39783
2008,December,Radiation Therapy,Prostate,5107,39783
2008,December,Radiation Therapy,Skin,9648,39783
2008,December,Radiation Therapy,Soft Tissue,6764,39783
2008,December,Radiation Therapy,Upper Gastrointestinal,7622,39783
2008,December,Surgeries,All Other,2955,39783
2008,December,Surgeries,Bladder,1387,39783
2008,December,Surgeries,Bone,8419,39783
2008,December,Surgeries,Brain,903,39783
2008,December,Surgeries,Breast,1007,39783
2008,December,Surgeries,Colorectal,370,39783
2008,December,Surgeries,Eye and Orbit,6268,39783
2008,December,Surgeries,Gynecologic,5718,39783
2008,December,Surgeries,Head and Neck,7746,39783
2008,December,Surgeries,Hematologic,9144,39783
2008,December,Surgeries,Hepatopancreatobiliary,2714,39783
2008,December,Surgeries,Kidney,985,39783
2008,December,Surgeries,Lung,8505,39783
2008,December,Surgeries,Prostate,7068,39783
2008,December,Surgeries,Skin,5159,39783
2008,December,Surgeries,Soft Tissue,3646,39783
2008,December,Surgeries,Upper Gastrointestinal,3858,39783
2009,January,Chemotherapy,All Other,5830,39814
2009,January,Chemotherapy,Bladder,3997,39814
2009,January,Chemotherapy,Bone,2517,39814
2009,January,Chemotherapy,Brain,450,39814
2009,January,Chemotherapy,Breast,501,39814
2009,January,Chemotherapy,Colorectal,4978,39814
2009,January,Chemotherapy,Eye and Orbit,5450,39814
2009,January,Chemotherapy,Gynecologic,9490,39814
2009,January,Chemotherapy,Head and Neck,1826,39814
2009,January,Chemotherapy,Hematologic,3376,39814
2009,January,Chemotherapy,Hepatopancreatobiliary,3729,39814
2009,January,Chemotherapy,Kidney,560,39814
2009,January,Chemotherapy,Lung,8020,39814
2009,January,Chemotherapy,Prostate,65,39814
2009,January,Chemotherapy,Skin,9397,39814
2009,January,Chemotherapy,Soft Tissue,8528,39814
2009,January,Chemotherapy,Upper Gastrointestinal,6516,39814
2009,January,Inpatient Days,All Other,6228,39814
2009,January,Inpatient Days,Bladder,3767,39814
2009,January,Inpatient Days,Bone,9955,39814
2009,January,Inpatient Days,Brain,6974,39814
2009,January,Inpatient Days,Breast,9040,39814
2009,January,Inpatient Days,Colorectal,7556,39814
2009,January,Inpatient Days,Eye and Orbit,5780,39814
2009,January,Inpatient Days,Gynecologic,6838,39814
2009,January,Inpatient Days,Head and Neck,1589,39814
2009,January,Inpatient Days,Hematologic,7325,39814
2009,January,Inpatient Days,Hepatopancreatobiliary,5968,39814
2009,January,Inpatient Days,Kidney,1225,39814
2009,January,Inpatient Days,Lung,7682,39814
2009,January,Inpatient Days,Prostate,7247,39814
2009,January,Inpatient Days,Skin,1210,39814
2009,January,Inpatient Days,Soft Tissue,3113,39814
2009,January,Inpatient Days,Upper Gastrointestinal,7071,39814
2009,January,Radiation Therapy,All Other,9462,39814
2009,January,Radiation Therapy,Bladder,6896,39814
2009,January,Radiation Therapy,Bone,9926,39814
2009,January,Radiation Therapy,Brain,8111,39814
2009,January,Radiation Therapy,Breast,1125,39814
2009,January,Radiation Therapy,Colorectal,2875,39814
2009,January,Radiation Therapy,Eye and Orbit,1130,39814
2009,January,Radiation Therapy,Gynecologic,8543,39814
2009,January,Radiation Therapy,Head and Neck,8357,39814
2009,January,Radiation Therapy,Hematologic,6858,39814
2009,January,Radiation Therapy,Hepatopancreatobiliary,1781,39814
2009,January,Radiation Therapy,Kidney,7316,39814
2009,January,Radiation Therapy,Lung,6883,39814
2009,January,Radiation Therapy,Prostate,197,39814
2009,January,Radiation Therapy,Skin,5587,39814
2009,January,Radiation Therapy,Soft Tissue,8255,39814
2009,January,Radiation Therapy,Upper Gastrointestinal,7503,39814
2009,January,Surgeries,All Other,5888,39814
2009,January,Surgeries,Bladder,7480,39814
2009,January,Surgeries,Bone,1396,39814
2009,January,Surgeries,Brain,496,39814
2009,January,Surgeries,Breast,1815,39814
2009,January,Surgeries,Colorectal,2375,39814
2009,January,Surgeries,Eye and Orbit,8442,39814
2009,January,Surgeries,Gynecologic,9775,39814
2009,January,Surgeries,Head and Neck,9853,39814
2009,January,Surgeries,Hematologic,3957,39814
2009,January,Surgeries,Hepatopancreatobiliary,1640,39814
2009,January,Surgeries,Kidney,6326,39814
2009,January,Surgeries,Lung,3733,39814
2009,January,Surgeries,Prostate,6866,39814
2009,January,Surgeries,Skin,5954,39814
2009,January,Surgeries,Soft Tissue,9444,39814
2009,January,Surgeries,Upper Gastrointestinal,3145,39814
2009,February,Chemotherapy,All Other,680,39845
2009,February,Chemotherapy,Bladder,6972,39845
2009,February,Chemotherapy,Bone,690,39845
2009,February,Chemotherapy,Brain,1060,39845
2009,February,Chemotherapy,Breast,5168,39845
2009,February,Chemotherapy,Colorectal,2089,39845
2009,February,Chemotherapy,Eye and Orbit,440,39845
2009,February,Chemotherapy,Gynecologic,2702,39845
2009,February,Chemotherapy,Head and Neck,3919,39845
2009,February,Chemotherapy,Hematologic,142,39845
2009,February,Chemotherapy,Hepatopancreatobiliary,3411,39845
2009,February,Chemotherapy,Kidney,4027,39845
2009,February,Chemotherapy,Lung,3885,39845
2009,February,Chemotherapy,Prostate,1417,39845
2009,February,Chemotherapy,Skin,793,39845
2009,February,Chemotherapy,Soft Tissue,1817,39845
2009,February,Chemotherapy,Upper Gastrointestinal,5897,39845
2009,February,Inpatient Days,All Other,9403,39845
2009,February,Inpatient Days,Bladder,4127,39845
2009,February,Inpatient Days,Bone,3557,39845
2009,February,Inpatient Days,Brain,6074,39845
2009,February,Inpatient Days,Breast,1974,39845
2009,February,Inpatient Days,Colorectal,5069,39845
2009,February,Inpatient Days,Eye and Orbit,5530,39845
2009,February,Inpatient Days,Gynecologic,9671,39845
2009,February,Inpatient Days,Head and Neck,6515,39845
2009,February,Inpatient Days,Hematologic,4535,39845
2009,February,Inpatient Days,Hepatopancreatobiliary,9865,39845
2009,February,Inpatient Days,Kidney,247,39845
2009,February,Inpatient Days,Lung,3599,39845
2009,February,Inpatient Days,Prostate,7790,39845
2009,February,Inpatient Days,Skin,3996,39845
2009,February,Inpatient Days,Soft Tissue,5891,39845
2009,February,Inpatient Days,Upper Gastrointestinal,4623,39845
2009,February,Radiation Therapy,All Other,9817,39845
2009,February,Radiation Therapy,Bladder,5021,39845
2009,February,Radiation Therapy,Bone,9705,39845
2009,February,Radiation Therapy,Brain,2819,39845
2009,February,Radiation Therapy,Breast,993,39845
2009,February,Radiation Therapy,Colorectal,9208,39845
2009,February,Radiation Therapy,Gynecologic,15,39845
2009,February,Radiation Therapy,Head and Neck,5910,39845
2009,February,Radiation Therapy,Hematologic,499,39845
2009,February,Radiation Therapy,Hepatopancreatobiliary,9752,39845
2009,February,Radiation Therapy,Kidney,2756,39845
2009,February,Radiation Therapy,Lung,9615,39845
2009,February,Radiation Therapy,Prostate,4963,39845
2009,February,Radiation Therapy,Skin,5840,39845
2009,February,Radiation Therapy,Soft Tissue,9341,39845
2009,February,Radiation Therapy,Upper Gastrointestinal,2810,39845
2009,February,Surgeries,All Other,1067,39845
2009,February,Surgeries,Bladder,2567,39845
2009,February,Surgeries,Bone,5715,39845
2009,February,Surgeries,Brain,9636,39845
2009,February,Surgeries,Breast,5764,39845
2009,February,Surgeries,Colorectal,5875,39845
2009,February,Surgeries,Eye and Orbit,4007,39845
2009,February,Surgeries,Gynecologic,1668,39845
2009,February,Surgeries,Head and Neck,8140,39845
2009,February,Surgeries,Hematologic,2638,39845
2009,February,Surgeries,Hepatopancreatobiliary,2526,39845
2009,February,Surgeries,Kidney,3906,39845
2009,February,Surgeries,Lung,3081,39845
2009,February,Surgeries,Prostate,7684,39845
2009,February,Surgeries,Skin,5747,39845
2009,February,Surgeries,Soft Tissue,9203,39845
2009,February,Surgeries,Upper Gastrointestinal,5706,39845
2009,March,Chemotherapy,All Other,7998,39873
2009,March,Chemotherapy,Bladder,4618,39873
2009,March,Chemotherapy,Bone,6545,39873
2009,March,Chemotherapy,Brain,2283,39873
2009,March,Chemotherapy,Breast,3271,39873
2009,March,Chemotherapy,Colorectal,856,39873
2009,March,Chemotherapy,Eye and Orbit,4263,39873
2009,March,Chemotherapy,Gynecologic,9008,39873
2009,March,Chemotherapy,Head and Neck,1656,39873
2009,March,Chemotherapy,Hematologic,2208,39873
2009,March,Chemotherapy,Hepatopancreatobiliary,1093,39873
2009,March,Chemotherapy,Kidney,7733,39873
2009,March,Chemotherapy,Lung,8333,39873
2009,March,Chemotherapy,Prostate,7398,39873
2009,March,Chemotherapy,Skin,1435,39873
2009,March,Chemotherapy,Soft Tissue,7380,39873
2009,March,Chemotherapy,Upper Gastrointestinal,8178,39873
2009,March,Inpatient Days,All Other,9128,39873
2009,March,Inpatient Days,Bladder,2727,39873
2009,March,Inpatient Days,Bone,8356,39873
2009,March,Inpatient Days,Brain,8386,39873
2009,March,Inpatient Days,Breast,710,39873
2009,March,Inpatient Days,Colorectal,4044,39873
2009,March,Inpatient Days,Eye and Orbit,3924,39873
2009,March,Inpatient Days,Gynecologic,9982,39873
2009,March,Inpatient Days,Head and Neck,7231,39873
2009,March,Inpatient Days,Hematologic,7413,39873
2009,March,Inpatient Days,Hepatopancreatobiliary,7001,39873
2009,March,Inpatient Days,Kidney,3154,39873
2009,March,Inpatient Days,Lung,3156,39873
2009,March,Inpatient Days,Prostate,287,39873
2009,March,Inpatient Days,Skin,1095,39873
2009,March,Inpatient Days,Soft Tissue,8050,39873
2009,March,Inpatient Days,Upper Gastrointestinal,6654,39873
2009,March,Radiation Therapy,All Other,731,39873
2009,March,Radiation Therapy,Bladder,1251,39873
2009,March,Radiation Therapy,Bone,8088,39873
2009,March,Radiation Therapy,Brain,514,39873
2009,March,Radiation Therapy,Breast,3781,39873
2009,March,Radiation Therapy,Colorectal,7699,39873
2009,March,Radiation Therapy,Eye and Orbit,4939,39873
2009,March,Radiation Therapy,Gynecologic,1546,39873
2009,March,Radiation Therapy,Head and Neck,4477,39873
2009,March,Radiation Therapy,Hematologic,5472,39873
2009,March,Radiation Therapy,Hepatopancreatobiliary,2820,39873
2009,March,Radiation Therapy,Kidney,17,39873
2009,March,Radiation Therapy,Lung,223,39873
2009,March,Radiation Therapy,Prostate,8736,39873
2009,March,Radiation Therapy,Skin,678,39873
2009,March,Radiation Therapy,Soft Tissue,6859,39873
2009,March,Radiation Therapy,Upper Gastrointestinal,2258,39873
2009,March,Surgeries,All Other,4835,39873
2009,March,Surgeries,Bladder,9250,39873
2009,March,Surgeries,Bone,8591,39873
2009,March,Surgeries,Brain,3132,39873
2009,March,Surgeries,Breast,9306,39873
2009,March,Surgeries,Colorectal,6135,39873
2009,March,Surgeries,Eye and Orbit,5072,39873
2009,March,Surgeries,Gynecologic,3824,39873
2009,March,Surgeries,Head and Neck,7068,39873
2009,March,Surgeries,Hematologic,8540,39873
2009,March,Surgeries,Hepatopancreatobiliary,7832,39873
2009,March,Surgeries,Kidney,3130,39873
2009,March,Surgeries,Lung,9297,39873
2009,March,Surgeries,Prostate,1673,39873
2009,March,Surgeries,Skin,7923,39873
2009,March,Surgeries,Soft Tissue,9004,39873
2009,March,Surgeries,Upper Gastrointestinal,3284,39873
2009,April,Chemotherapy,All Other,7900,39904
2009,April,Chemotherapy,Bladder,8217,39904
2009,April,Chemotherapy,Bone,3283,39904
2009,April,Chemotherapy,Brain,410,39904
2009,April,Chemotherapy,Breast,1592,39904
2009,April,Chemotherapy,Colorectal,4082,39904
2009,April,Chemotherapy,Eye and Orbit,2431,39904
2009,April,Chemotherapy,Gynecologic,414,39904
2009,April,Chemotherapy,Head and Neck,5837,39904
2009,April,Chemotherapy,Hematologic,8133,39904
2009,April,Chemotherapy,Hepatopancreatobiliary,2498,39904
2009,April,Chemotherapy,Kidney,3286,39904
2009,April,Chemotherapy,Lung,7003,39904
2009,April,Chemotherapy,Prostate,3422,39904
2009,April,Chemotherapy,Skin,9075,39904
2009,April,Chemotherapy,Soft Tissue,3664,39904
2009,April,Chemotherapy,Upper Gastrointestinal,5139,39904
2009,April,Inpatient Days,All Other,3894,39904
2009,April,Inpatient Days,Bladder,2604,39904
2009,April,Inpatient Days,Bone,8028,39904
2009,April,Inpatient Days,Brain,9952,39904
2009,April,Inpatient Days,Breast,9518,39904
2009,April,Inpatient Days,Colorectal,722,39904
2009,April,Inpatient Days,Eye and Orbit,5424,39904
2009,April,Inpatient Days,Gynecologic,391,39904
2009,April,Inpatient Days,Head and Neck,4446,39904
2009,April,Inpatient Days,Hematologic,6173,39904
2009,April,Inpatient Days,Hepatopancreatobiliary,7547,39904
2009,April,Inpatient Days,Kidney,9611,39904
2009,April,Inpatient Days,Lung,4470,39904
2009,April,Inpatient Days,Prostate,5173,39904
2009,April,Inpatient Days,Skin,4179,39904
2009,April,Inpatient Days,Soft Tissue,136,39904
2009,April,Inpatient Days,Upper Gastrointestinal,6775,39904
2009,April,Radiation Therapy,All Other,68,39904
